balance,campaign,pdays,previous,housing,job_blue-collar,job_retired,job_student,contact_cellular,contact_unknown,poutcome_success,poutcome_unknown,y
0.3587615582106823,0.02631578947368421,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.7298734990075455,0.0,0.10550458715596331,0.06896551724137931,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.45882656900469015,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.6591694345610506,0.0,0.20871559633027523,0.06896551724137931,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.5472533322965792,0.18421052631578946,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.20551437419588006,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.5494955857488197,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.5048104453737704,0.0,0.39564220183486243,0.13793103448275862,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.6922176369692628,0.05263157894736842,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.5234006890224521,0.02631578947368421,0.016055045871559634,0.3103448275862069,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
0.4229837477087948,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.7827688148726636,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.44332103039883514,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.6030598316148962,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.4277417052346402,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.46144138172805194,0.05263157894736842,0.38302752293577985,0.06896551724137931,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.5129833133081074,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.3587615582106823,0.10526315789473684,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
0.4822468070816379,0.02631578947368421,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.5227608932003456,0.07894736842105263,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.39979704400540794,0.0,0.19610091743119265,0.034482758620689655,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.41382945584429387,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.4809749839439754,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.3587615582106823,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.48960411766202694,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.40573546324999965,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.5172235752101779,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1
0.6026410153439887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.3587615582106823,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.4269252954476288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.21631004416122118,0.07894736842105263,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.417391821605477,0.07894736842105263,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.664251422745294,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0
0.43156033767230356,0.07894736842105263,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.5436180498260536,0.0,0.22591743119266056,0.034482758620689655,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.6022207556376566,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.3930487442431767,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.7158450257149367,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.5088377718870465,0.07894736842105263,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.5109387753281428,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.5564661103639783,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.5435618624391227,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.6025441609028523,0.05263157894736842,0.30619266055045874,0.034482758620689655,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.5391875997643575,0.13157894736842105,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.32291375945944606,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.45420764914182743,0.02631578947368421,0.34288990825688076,0.20689655172413793,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.46270027901882127,0.0,0.11353211009174313,0.06896551724137931,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.2691420613325917,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.6409428726563547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.45357132295129277,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.48579434623770834,0.05263157894736842,0.3600917431192661,0.034482758620689655,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.49404832435500534,0.0,0.3107798165137615,0.13793103448275862,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.47091721731274366,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.5678314395324724,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.6363611159144728,0.02631578947368421,0.3761467889908257,0.5862068965517241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3930487442431767,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.23957838598355305,0.02631578947368421,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.549811632768499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.4504822728610335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.6427393388828231,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.288983882182928,0.0,0.3944954128440367,0.06896551724137931,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.5510135658361471,0.0,0.01261467889908257,0.034482758620689655,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.285962778749061,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.5643031005106077,0.02631578947368421,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
0.5057048270478628,0.07894736842105263,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.4906055027328621,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.267730499084621,0.0,0.40940366972477066,0.034482758620689655,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.6032526480117547,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.23877306985072239,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.4451598530586848,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.3587615582106823,0.10526315789473684,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.5116811149641897,0.05263157894736842,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.3973774288061548,0.0,0.2018348623853211,0.13793103448275862,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.3587615582106823,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.5354552318088526,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.3587615582106823,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.5506493527708254,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.5227608932003456,0.05263157894736842,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.542998099618669,0.10526315789473684,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.47227407057805165,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.7401768441543048,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.414455280984049,0.07894736842105263,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
0.5213935687742077,0.05263157894736842,0.10779816513761467,0.034482758620689655,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.5115989884410072,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.6081009231340535,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.3587615582106823,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.531106979823009,0.02631578947368421,0.09862385321100917,0.10344827586206896,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.7529762146084812,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.7535435549462319,0.21052631578947367,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.4531423136217157,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.22274462575638626,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.5401261136143103,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.26227339703407143,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.3587615582106823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.5772785575805267,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.5147387038901245,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.3587615582106823,0.02631578947368421,0.3623853211009175,0.13793103448275862,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.533339681637314,0.05263157894736842,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.594047889117785,0.3421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.49148302569672475,0.0,0.353211009174312,0.3448275862068966,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.6171539766760584,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
0.3587615582106823,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.4533573046958083,0.5263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.415666391659139,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.4674543602611946,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.5744276561505905,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
0.6315971246658789,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.5364942707209447,0.07894736842105263,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.43156033767230356,0.05263157894736842,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.7258724360495319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.49436221588889784,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.4277417052346402,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.6186971663903773,0.15789473684210525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.627805797959947,0.02631578947368421,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.4765778303963427,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.5219720779072572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1
0.4684205691737147,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.3587615582106823,0.07894736842105263,0.12385321100917432,0.06896551724137931,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.5113520777845129,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.47152429630521414,0.05263157894736842,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.3587615582106823,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.5164554486697224,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.4097347437951847,0.10526315789473684,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.5898832764094394,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0
0.4408325298001336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.3587615582106823,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.5875236155044242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.48579434623770834,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.3587615582106823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.5963823675737747,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.4986119541720368,0.05263157894736842,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.6152132810651798,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0
0.4651304397026199,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
0.48422885384000913,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.5323261428409853,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.5186628405818308,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.3766854575863004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.5084961060183423,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.7353800871188741,0.0,0.41513761467889915,0.10344827586206896,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.4566718546040522,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.39604477134791566,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.3587615582106823,0.02631578947368421,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
0.5300013372520245,0.0,0.39678899082568814,0.06896551724137931,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.5395993984836155,0.02631578947368421,0.1938073394495413,0.06896551724137931,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.531493839530932,0.05263157894736842,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.4888145312659856,0.0,0.22018348623853212,0.034482758620689655,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.5008337055797655,0.07894736842105263,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.3587615582106823,0.10526315789473684,0.2213302752293578,0.27586206896551724,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.5515831280337358,0.21052631578947367,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
0.45420764914182743,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.5479530511809343,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.3766854575863004,0.02631578947368421,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.4603372120286992,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.4718253998389709,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.6340503999160567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.5261858099753309,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.43501557730859625,0.02631578947368421,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.4772652221005267,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.4754610212644706,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.583225365461229,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.7144243544128063,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.6389277433243024,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.5175287507680773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.5034479696236538,0.26315789473684215,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.52000285793576,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.48870094782562123,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.518587734285027,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.4652998171885362,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.6508593325368585,0.05263157894736842,0.21788990825688073,0.3793103448275862,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.5429415332837018,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.5081528737594762,0.02631578947368421,0.20871559633027523,0.034482758620689655,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.7202904428639136,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.5219720779072572,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.4578587616415142,0.05263157894736842,0.10091743119266056,0.1724137931034483,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.29695605936879066,0.05263157894736842,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.6388788273590806,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.5458380937744414,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.4821208016381351,0.0,0.20986238532110094,0.06896551724137931,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.3587615582106823,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.4205670570525739,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.4847146952626832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.7134200387704636,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.4679396024175511,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.5370394665053888,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.5761877723638568,0.05263157894736842,0.10321100917431192,0.034482758620689655,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.42435058554175886,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.44411880838336737,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.5161460925236849,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.44167868194034166,0.02631578947368421,0.3944954128440367,0.034482758620689655,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.5124975722793177,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.49234909566668006,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.5030802770311463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
0.5128217398476496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.5379407857090961,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.47489451009500744,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.5092626784967849,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.7363115130803938,0.5263157894736842,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.6138636645868143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
0.48937949480065046,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.5087525012927369,0.07894736842105263,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.5256361983001053,0.05263157894736842,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.5209569706721924,0.02631578947368421,0.17545871559633028,0.06896551724137931,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.6537771625984334,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.27059954796985514,0.13157894736842105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.44025858814437313,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.47242284206202356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
0.5665945720757427,0.13157894736842105,0.20642201834862386,0.3448275862068966,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.509853547058928,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.4533573046958083,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.4277417052346402,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
